StudentID,Rank,Major,Item,Response
688,graduate,science,4,5
689,graduate,science,4,5
690,graduate,non-science,4,4
691,senior,non-science,4,5
692,senior,non-science,4,5
693,junior,science,4,5
694,senior,non-science,4,4
695,junior,science,4,5
696,senior,non-science,4,5
697,senior,non-science,4,4
698,freshman,non-science,4,5
699,sophomore,science,4,5
700,freshman,science,4,4
701,freshman,science,4,5
702,senior,non-science,4,4
703,junior,science,4,5
704,senior,science,4,4
705,junior,science,4,4
706,junior,science,4,1
707,senior,science,4,5
708,junior,science,4,3
709,sophomore,non-science,4,4
710,senior,science,4,4
711,senior,science,4,5
712,senior,science,4,4
713,senior,science,4,5
714,senior,science,4,4
715,junior,non-science,4,5
716,senior,science,4,4
717,senior,non-science,4,5
718,senior,science,4,5
719,senior,science,4,3
720,senior,non-science,4,4
721,senior,non-science,4,4
722,senior,non-science,4,2
723,senior,science,4,4
724,senior,non-science,4,4
725,graduate,non-science,4,3
726,senior,non-science,4,5
727,senior,non-science,4,4
728,sophomore,non-science,4,4
729,sophomore,non-science,4,4
730,sophomore,non-science,4,4
731,junior,science,4,5
732,senior,non-science,4,4
733,junior,science,4,4
734,junior,non-science,4,4
735,senior,non-science,4,4
736,sophomore,science,4,5
737,junior,non-science,4,5
738,sophomore,science,4,5
739,junior,science,4,5
740,sophomore,science,4,4
741,sophomore,science,4,5
742,junior,non-science,4,4
743,junior,non-science,4,4
744,sophomore,non-science,4,5
745,sophomore,non-science,4,5
746,sophomore,science,4,5
747,sophomore,science,4,5
748,sophomore,non-science,4,5
749,sophomore,non-science,4,5
750,sophomore,non-science,4,5
751,sophomore,science,4,4
752,graduate,non-science,4,4
753,freshman,science,4,5
754,senior,science,4,5
755,sophomore,science,4,4
756,senior,non-science,4,4
757,senior,non-science,4,5
758,sophomore,science,4,4
759,sophomore,science,4,5
760,junior,science,4,5
761,junior,non-science,4,4
762,sophomore,science,4,4
763,junior,science,4,4
764,sophomore,non-science,4,4
765,junior,science,4,5
766,senior,science,4,5
767,junior,non-science,4,5
768,sophomore,non-science,4,2
769,junior,non-science,4,4
770,sophomore,non-science,4,4
771,junior,non-science,4,4
772,senior,non-science,4,4
773,sophomore,non-science,4,4
774,junior,non-science,4,4
775,junior,science,4,4
776,junior,science,4,4
777,sophomore,science,4,4
778,junior,non-science,4,5
779,sophomore,science,4,5
780,junior,non-science,4,4
781,junior,non-science,4,5
782,sophomore,science,4,4
783,sophomore,science,4,1
784,graduate,non-science,4,5
785,sophomore,science,4,4
786,junior,non-science,4,4
787,senior,non-science,4,3
788,graduate,non-science,4,3
789,freshman,non-science,4,5
790,freshman,science,4,3
791,sophomore,non-science,4,4
792,freshman,science,4,5
793,freshman,science,4,5
794,senior,non-science,4,5
795,freshman,science,4,5
796,junior,science,4,1
797,freshman,non-science,4,3
798,sophomore,science,4,5
799,junior,non-science,4,3
800,sophomore,non-science,4,4
801,junior,non-science,4,4
802,sophomore,science,4,5
803,junior,non-science,4,4
804,freshman,science,4,3
805,sophomore,non-science,4,4
806,junior,science,4,5
807,sophomore,science,4,5
808,freshman,non-science,4,4
809,sophomore,science,4,4
810,sophomore,science,4,4
811,sophomore,non-science,4,3
812,sophomore,non-science,4,4
813,junior,science,4,4
814,freshman,science,4,4
815,freshman,non-science,4,4
816,freshman,science,4,4
817,sophomore,science,4,4
818,senior,science,4,5
819,sophomore,science,4,5
820,junior,science,4,4
821,sophomore,science,4,4
822,sophomore,science,4,5
823,junior,science,4,2
824,sophomore,science,4,4
825,junior,science,4,3
826,NA,non-science,4,3
827,senior,science,4,5
828,sophomore,non-science,4,4
829,junior,non-science,4,5
830,junior,non-science,4,5
831,senior,non-science,4,4
832,junior,non-science,4,4
833,sophomore,non-science,4,3
834,freshman,non-science,4,3
835,freshman,non-science,4,4
836,senior,non-science,4,3
837,senior,science,4,3
838,senior,non-science,4,3
839,graduate,non-science,4,5
840,junior,science,4,5
841,sophomore,science,4,5
842,junior,science,4,5
843,graduate,science,4,4
844,graduate,science,4,4
845,graduate,non-science,4,4
846,graduate,non-science,4,5
847,graduate,non-science,4,4
848,freshman,science,4,3
849,junior,non-science,4,4
850,freshman,non-science,4,4
851,freshman,science,4,5
852,sophomore,non-science,4,2
853,freshman,science,4,4
854,freshman,science,4,4
855,freshman,science,4,4
856,junior,science,4,4
857,freshman,non-science,4,3
858,freshman,science,4,4
859,junior,science,4,5
860,junior,science,4,4
861,junior,non-science,4,3
862,sophomore,non-science,4,4
863,freshman,science,4,4
864,sophomore,non-science,4,5
865,freshman,non-science,4,3
866,senior,science,4,5
867,freshman,non-science,4,5
868,junior,science,4,4
869,junior,science,4,5
870,senior,science,4,5
871,senior,science,4,5
872,junior,science,4,4
873,freshman,science,4,5
874,freshman,non-science,4,5
875,freshman,science,4,4
876,freshman,science,4,4
877,sophomore,non-science,4,5
878,freshman,science,4,5
879,freshman,science,4,5
880,freshman,science,4,5
881,freshman,non-science,4,5
882,freshman,non-science,4,5
883,freshman,non-science,4,5
884,freshman,science,4,5
885,junior,science,4,5
886,freshman,non-science,4,5
887,sophomore,science,4,5
888,senior,science,4,4
889,sophomore,science,4,5
890,junior,science,4,5
891,freshman,science,4,5
892,sophomore,science,4,4
893,sophomore,non-science,4,4
894,sophomore,science,4,5
895,sophomore,science,4,4
896,graduate,science,4,4
897,freshman,non-science,4,5
898,freshman,science,4,5
899,freshman,science,4,5
900,senior,science,4,5
901,senior,science,4,4
902,senior,science,4,5
903,junior,science,4,5
904,junior,science,4,5
905,junior,science,4,5
906,junior,science,4,4
907,graduate,non-science,4,4
908,graduate,non-science,4,5
909,graduate,non-science,4,4
910,graduate,science,4,3
911,graduate,science,4,4
912,graduate,non-science,4,4
913,graduate,non-science,4,3
914,junior,non-science,4,3
915,junior,science,4,4
916,senior,science,4,5
917,senior,science,4,5
918,junior,science,4,4
919,sophomore,non-science,4,5
920,graduate,science,4,4
921,junior,science,4,4
922,sophomore,science,4,5
923,sophomore,science,4,4
924,graduate,science,4,5
925,graduate,science,4,5
926,graduate,science,4,5
927,graduate,non-science,4,4
928,senior,non-science,4,4
929,senior,science,4,4
930,graduate,science,4,5
931,junior,science,4,5
932,senior,science,4,4
933,senior,non-science,4,4
934,sophomore,science,4,5
935,sophomore,science,4,5
936,junior,non-science,4,5
937,sophomore,science,4,5
938,sophomore,non-science,4,5
939,senior,non-science,4,5
940,junior,non-science,4,5
941,senior,non-science,4,4
942,graduate,non-science,4,4
943,graduate,science,4,5
944,junior,science,4,5
945,freshman,non-science,4,5
946,graduate,non-science,4,5
947,graduate,science,4,4
948,graduate,science,4,5
949,graduate,science,4,5
950,senior,science,4,4
951,senior,non-science,4,5
952,junior,science,4,4
953,sophomore,science,4,5
954,junior,science,4,4
955,junior,science,4,5
956,freshman,non-science,4,5
957,freshman,non-science,4,5
958,sophomore,non-science,4,3
959,freshman,science,4,4
960,freshman,science,4,5
961,graduate,non-science,4,5
962,graduate,science,4,4
963,senior,science,4,5
964,senior,science,4,5
965,senior,non-science,4,5
966,senior,science,4,5
967,senior,science,4,5
968,graduate,science,4,4
969,graduate,non-science,4,5
970,graduate,science,4,5
971,graduate,science,4,4
972,senior,non-science,4,3
973,junior,science,4,5
974,senior,science,4,4
975,senior,science,4,5
976,junior,science,4,5
977,sophomore,science,4,4
978,senior,non-science,4,5
979,senior,science,4,4
980,senior,non-science,4,5
981,sophomore,science,4,5
982,graduate,science,4,4
983,graduate,science,4,5
984,graduate,science,4,4
985,graduate,science,4,5
986,graduate,non-science,4,4
987,graduate,science,4,2
988,graduate,science,4,2
989,graduate,non-science,4,4
990,graduate,non-science,4,4
991,graduate,non-science,4,4
992,graduate,science,4,5
993,senior,non-science,4,2
994,junior,non-science,4,3
995,senior,non-science,4,4
996,senior,science,4,2
997,junior,science,4,3
998,freshman,science,4,5
999,sophomore,non-science,4,4
1000,senior,science,4,4
1001,junior,non-science,4,5
1002,senior,science,4,4
1003,senior,science,4,4
1004,senior,science,4,5
1005,senior,non-science,4,4
1006,graduate,science,4,5
1007,senior,science,4,5
1008,junior,non-science,4,5
1009,junior,non-science,4,4
1010,junior,science,4,5
1011,junior,science,4,5
1012,sophomore,science,4,5
1013,sophomore,science,4,5
1014,graduate,science,4,3
1015,graduate,non-science,4,4
1016,graduate,science,4,5
1017,sophomore,non-science,4,4
1018,junior,non-science,4,5
1019,NA,NA,4,2
1020,junior,science,4,4
1021,senior,science,4,4
1022,senior,non-science,4,4
1023,junior,science,4,4
1024,senior,non-science,4,5
1025,senior,non-science,4,4
1026,senior,science,4,4
1027,junior,science,4,5
1028,graduate,non-science,4,4
1029,senior,non-science,4,4
1030,junior,non-science,4,4
1031,graduate,science,4,5
1032,graduate,science,4,4
1033,graduate,science,4,4
1034,graduate,science,4,2
1035,senior,non-science,4,4
1036,sophomore,science,4,2
1037,junior,science,4,2
1038,graduate,non-science,4,3
1039,junior,science,4,3
1040,senior,science,4,4
1041,junior,science,4,4
1042,graduate,non-science,4,3
1043,graduate,science,4,2
1044,junior,science,4,4
1045,junior,non-science,4,5
1046,graduate,non-science,4,3
1047,sophomore,non-science,4,4
1048,senior,non-science,4,5
1049,senior,science,4,2
1050,sophomore,science,4,4
1051,sophomore,non-science,4,5
1052,freshman,non-science,4,5
1053,sophomore,science,4,4
1054,sophomore,non-science,4,5
1055,sophomore,science,4,5
1056,freshman,science,4,4
1057,junior,science,4,4
1058,freshman,non-science,4,4
1059,freshman,non-science,4,5
1060,senior,science,4,2
1061,sophomore,non-science,4,3
1062,junior,science,4,4
1063,sophomore,non-science,4,4
1064,graduate,non-science,4,2
1065,graduate,non-science,4,3
1066,graduate,science,4,3
1067,graduate,science,4,2
1068,senior,science,4,4
1069,senior,science,4,5
1070,senior,science,4,4
1071,junior,non-science,4,4
1072,sophomore,non-science,4,4
1073,graduate,science,4,4
1074,graduate,science,4,4
1075,graduate,science,4,5
1076,senior,non-science,4,4
1077,junior,science,4,3
1078,freshman,science,4,4
1079,sophomore,science,4,4
1080,sophomore,non-science,4,4
1081,sophomore,science,4,5
1082,junior,non-science,4,4
1083,junior,non-science,4,4
1084,sophomore,non-science,4,4
1085,freshman,non-science,4,4
1086,sophomore,non-science,4,5
1087,sophomore,non-science,4,5
1088,junior,science,4,5
1089,junior,science,4,4
1090,sophomore,science,4,4
1091,sophomore,science,4,5
1092,senior,science,4,4
1093,senior,non-science,4,5
1094,graduate,science,4,4
1095,graduate,science,4,5
1096,graduate,science,4,4
1097,graduate,non-science,4,5
1098,sophomore,non-science,4,5
1099,junior,science,4,5
1100,junior,non-science,4,5
1101,freshman,science,4,5
1102,junior,non-science,4,4
1103,junior,non-science,4,5
1104,senior,science,4,4
1105,graduate,non-science,4,4
1106,senior,science,4,4
1107,sophomore,science,4,4
1108,senior,science,4,4
1109,senior,non-science,4,4
1110,senior,non-science,4,4
1111,sophomore,non-science,4,5
1112,sophomore,non-science,4,5
1113,sophomore,non-science,4,5
1114,senior,non-science,4,5
1115,graduate,non-science,4,5
1116,graduate,science,4,4
1117,graduate,science,4,4
1118,graduate,science,4,4
1119,senior,science,4,4
1120,junior,non-science,4,5
1121,senior,non-science,4,4
1122,junior,non-science,4,5
1123,junior,science,4,5
1124,sophomore,science,4,4
1125,junior,non-science,4,5
1126,sophomore,science,4,5
1127,junior,non-science,4,5
1128,junior,non-science,4,5
1129,senior,non-science,4,4
1130,senior,non-science,4,5
1131,senior,science,4,4
1132,junior,science,4,4
1133,junior,science,4,5
1134,graduate,non-science,4,2
1135,senior,science,4,3
1136,senior,science,4,5
1137,junior,non-science,4,5
1138,sophomore,science,4,5
1139,junior,non-science,4,5
1140,sophomore,science,4,4
1141,junior,science,4,5
1142,junior,non-science,4,3
1143,senior,science,4,5
1144,freshman,non-science,4,4
1145,sophomore,science,4,5
1146,junior,non-science,4,4
1147,graduate,non-science,4,5
1148,graduate,science,4,5
1149,graduate,science,4,5
1150,graduate,science,4,5
1151,graduate,science,4,5
1152,junior,non-science,4,5
1153,freshman,science,4,5
1154,senior,non-science,4,3
1155,junior,non-science,4,4
1156,senior,science,4,3
1157,graduate,science,4,4
1158,junior,science,4,5
1159,junior,non-science,4,5
1160,senior,science,4,4
1161,senior,science,4,5
1162,freshman,science,4,5
1163,junior,non-science,4,5
1164,sophomore,science,4,4
1165,junior,science,4,5
1166,junior,science,4,4
1167,junior,non-science,4,5
1168,senior,non-science,4,5
1169,graduate,non-science,4,5
1170,graduate,non-science,4,4
1171,freshman,science,4,5
1172,senior,science,4,5
1173,junior,science,4,4
1174,graduate,science,4,4
1175,graduate,non-science,4,4
1176,graduate,science,4,5
1177,senior,science,4,5
1178,freshman,science,4,5
1179,junior,science,4,5
1180,freshman,science,4,5
1181,sophomore,science,4,5
1182,freshman,science,4,5
1183,freshman,science,4,5
1184,sophomore,science,4,5
1185,freshman,non-science,4,4
1186,senior,science,4,4
1187,junior,science,4,4
1188,senior,non-science,4,5
1189,senior,science,4,5
1190,junior,science,4,4
1191,junior,science,4,4
1192,senior,science,4,5
1193,senior,science,4,5
1194,junior,science,4,2
1195,junior,science,4,4
1196,graduate,non-science,4,5
1197,graduate,non-science,4,4
1198,graduate,non-science,4,4
1199,graduate,science,4,4
1200,graduate,non-science,4,5
1201,graduate,non-science,4,5
1202,graduate,non-science,4,5
1203,freshman,science,4,5
1204,junior,science,4,4
1205,senior,non-science,4,4
1206,junior,science,4,4
1207,senior,science,4,3
1208,graduate,science,4,4
1209,sophomore,non-science,4,1
1210,freshman,science,4,2
1211,junior,non-science,4,4
1212,sophomore,science,4,2
1213,senior,science,4,4
1214,junior,science,4,4
1215,senior,science,4,3
1216,senior,non-science,4,3
1217,senior,non-science,4,4
1218,senior,science,4,5
1219,senior,science,4,4
1220,senior,science,4,5
1221,senior,non-science,4,5
1222,junior,science,4,5
1223,senior,science,4,4
1224,junior,science,4,4
1225,senior,science,4,4
1226,junior,non-science,4,5
1227,senior,science,4,2
1228,senior,science,4,3
1229,senior,science,4,4
1230,junior,science,4,5
1231,senior,non-science,4,4
1232,freshman,non-science,4,5
1,senior,non-science,5,5
2,senior,science,5,3
3,senior,non-science,5,5
4,senior,science,5,2
5,senior,science,5,5
6,senior,science,5,5
7,senior,science,5,4
8,senior,non-science,5,5
9,junior,science,5,4
10,junior,science,5,4
11,graduate,non-science,5,5
12,junior,non-science,5,4
13,junior,non-science,5,5
14,NA,science,5,4
15,sophomore,non-science,5,5
16,junior,non-science,5,4
17,sophomore,non-science,5,5
18,junior,science,5,5
19,freshman,non-science,5,4
20,freshman,science,5,5
21,sophomore,non-science,5,4
22,freshman,science,5,4
23,freshman,science,5,5
24,freshman,non-science,5,5
25,sophomore,science,5,5
26,freshman,science,5,4
27,freshman,science,5,4
28,freshman,non-science,5,5
29,junior,non-science,5,3
30,freshman,science,5,4
31,freshman,science,5,4
32,freshman,non-science,5,5
33,junior,non-science,5,4
34,freshman,science,5,4
35,freshman,non-science,5,4
36,junior,non-science,5,4
37,freshman,non-science,5,5
38,sophomore,non-science,5,3
39,freshman,non-science,5,2
40,freshman,science,5,5
41,senior,non-science,5,5
42,junior,science,5,4
43,senior,non-science,5,4
44,senior,science,5,4
45,senior,non-science,5,4
46,graduate,science,5,5
47,sophomore,science,5,3
48,freshman,science,5,3
49,freshman,non-science,5,2
50,freshman,non-science,5,4
51,freshman,non-science,5,4
52,senior,non-science,5,4
53,graduate,science,5,2
54,sophomore,non-science,5,4
55,sophomore,non-science,5,5
56,sophomore,non-science,5,2
57,senior,non-science,5,5
58,junior,science,5,5
59,junior,science,5,5
60,junior,science,5,4
61,sophomore,science,5,4
62,freshman,non-science,5,1
63,freshman,science,5,3
64,freshman,non-science,5,3
65,freshman,science,5,4
66,freshman,non-science,5,1
67,sophomore,science,5,3
68,sophomore,science,5,3
69,sophomore,science,5,4
70,sophomore,science,5,5
71,sophomore,non-science,5,4
72,junior,science,5,5
73,freshman,science,5,5
74,sophomore,NA,5,5
75,sophomore,science,5,4
76,sophomore,science,5,4
77,senior,science,5,5
78,freshman,non-science,5,3
79,freshman,non-science,5,4
80,sophomore,science,5,5
81,freshman,non-science,5,5
82,junior,non-science,5,5
83,junior,science,5,4
84,sophomore,non-science,5,4
85,sophomore,non-science,5,4
86,sophomore,science,5,5
87,freshman,science,5,5
88,sophomore,science,5,5
89,senior,non-science,5,3
90,sophomore,science,5,3
91,freshman,science,5,4
92,graduate,non-science,5,5
93,freshman,science,5,5
94,sophomore,non-science,5,5
95,sophomore,non-science,5,5
96,junior,science,5,5
97,junior,science,5,4
98,freshman,non-science,5,5
99,freshman,science,5,1
100,NA,science,5,4
101,freshman,non-science,5,4
102,freshman,science,5,4
103,freshman,science,5,4
104,senior,non-science,5,3
105,senior,science,5,2
106,junior,science,5,1
107,senior,science,5,3
108,junior,science,5,3
109,junior,non-science,5,5
110,junior,science,5,2
111,senior,non-science,5,3
112,senior,science,5,4
113,freshman,science,5,5
114,senior,science,5,3
115,junior,science,5,2
116,freshman,science,5,4
117,sophomore,non-science,5,4
118,senior,science,5,5
119,senior,non-science,5,3
120,senior,science,5,4
121,junior,science,5,4
122,senior,non-science,5,5
123,junior,science,5,2
124,sophomore,science,5,3
125,graduate,science,5,1
126,graduate,science,5,4
127,junior,non-science,5,5
128,senior,science,5,4
129,junior,science,5,4
130,junior,science,5,5
131,graduate,science,5,5
132,graduate,non-science,5,4
133,senior,science,5,5
134,freshman,science,5,4
135,freshman,science,5,4
136,freshman,non-science,5,3
137,freshman,non-science,5,3
138,junior,non-science,5,3
139,freshman,science,5,5
140,freshman,non-science,5,3
141,freshman,non-science,5,4
142,freshman,non-science,5,4
143,freshman,non-science,5,5
144,graduate,science,5,5
145,graduate,science,5,4
146,senior,non-science,5,1
147,senior,non-science,5,4
148,junior,non-science,5,5
149,senior,NA,5,4
150,junior,non-science,5,4
151,senior,non-science,5,4
152,senior,non-science,5,5
153,senior,non-science,5,5
154,graduate,science,5,5
155,junior,non-science,5,3
156,senior,non-science,5,1
157,senior,non-science,5,4
158,junior,non-science,5,5
159,freshman,science,5,5
160,junior,non-science,5,5
161,junior,science,5,4
162,senior,non-science,5,5
163,sophomore,non-science,5,4
164,sophomore,non-science,5,3
165,freshman,science,5,3
166,junior,non-science,5,5
167,sophomore,non-science,5,4
168,graduate,non-science,5,4
169,freshman,non-science,5,4
170,freshman,non-science,5,5
171,junior,science,5,5
172,freshman,science,5,3
173,freshman,science,5,5
174,freshman,science,5,4
175,junior,science,5,4
176,junior,science,5,5
177,senior,science,5,4
178,senior,science,5,3
179,junior,science,5,4
180,junior,non-science,5,1
181,sophomore,science,5,4
182,junior,non-science,5,4
183,senior,non-science,5,4
184,junior,science,5,5
185,junior,non-science,5,4
186,junior,science,5,5
187,senior,science,5,4
188,junior,non-science,5,3
189,senior,science,5,3
190,sophomore,non-science,5,3
191,junior,non-science,5,5
192,junior,non-science,5,3
193,junior,science,5,3
194,senior,science,5,4
195,senior,science,5,4
196,senior,non-science,5,5
197,junior,science,5,3
198,senior,non-science,5,5
199,junior,science,5,4
200,senior,non-science,5,4
201,senior,non-science,5,5
202,senior,non-science,5,4
203,senior,non-science,5,5
204,senior,science,5,5
205,sophomore,non-science,5,4
206,senior,non-science,5,4
207,senior,non-science,5,5
208,senior,non-science,5,5
209,senior,science,5,5
210,senior,non-science,5,5
211,senior,non-science,5,4
212,junior,science,5,5
213,senior,science,5,5
214,senior,non-science,5,4
215,senior,non-science,5,5
216,senior,non-science,5,5
217,senior,non-science,5,5
218,senior,science,5,5
219,senior,non-science,5,4
220,senior,science,5,5
221,freshman,science,5,4
222,freshman,non-science,5,4
223,freshman,science,5,4
224,freshman,non-science,5,5
225,junior,non-science,5,3
226,sophomore,science,5,4
227,graduate,science,5,5
228,senior,non-science,5,5
229,senior,non-science,5,5
230,senior,science,5,5
231,senior,non-science,5,5
232,junior,science,5,5
233,graduate,non-science,5,4
234,graduate,science,5,4
235,senior,non-science,5,4
236,junior,non-science,5,4
237,junior,non-science,5,3
238,senior,non-science,5,4
239,senior,science,5,4
240,junior,non-science,5,2
241,senior,science,5,2
242,junior,non-science,5,5
243,senior,non-science,5,5
244,junior,non-science,5,4
245,freshman,science,5,1
246,senior,science,5,4
247,junior,science,5,3
248,junior,non-science,5,4
249,sophomore,non-science,5,4
250,junior,science,5,2
251,junior,non-science,5,5
252,freshman,non-science,5,3
253,freshman,non-science,5,4
254,junior,science,5,3
255,junior,science,5,3
256,junior,science,5,3
257,freshman,non-science,5,2
258,sophomore,science,5,4
259,senior,non-science,5,2
260,junior,science,5,2
261,sophomore,science,5,1
262,junior,non-science,5,3
263,junior,non-science,5,4
264,freshman,non-science,5,3
265,freshman,science,5,3
266,junior,science,5,3
267,freshman,non-science,5,5
268,sophomore,science,5,1
269,sophomore,non-science,5,5
270,sophomore,non-science,5,3
271,freshman,science,5,3
272,sophomore,non-science,5,4
273,senior,science,5,4
274,junior,non-science,5,5
275,sophomore,science,5,1
276,freshman,science,5,3
277,sophomore,non-science,5,4
278,freshman,non-science,5,3
279,graduate,non-science,5,4
280,freshman,science,5,2
281,junior,science,5,3
282,freshman,science,5,3
283,sophomore,science,5,1
284,sophomore,non-science,5,1
285,freshman,science,5,3
286,junior,science,5,2
287,sophomore,science,5,4
288,freshman,non-science,5,3
289,freshman,non-science,5,3
290,freshman,non-science,5,1
291,freshman,science,5,3
292,sophomore,non-science,5,2
293,freshman,non-science,5,3
294,senior,non-science,5,3
295,graduate,non-science,5,5
296,NA,non-science,5,2
297,senior,science,5,2
298,senior,science,5,2
299,junior,non-science,5,3
300,senior,non-science,5,3
301,senior,science,5,4
302,senior,non-science,5,3
303,sophomore,science,5,4
304,freshman,science,5,2
305,freshman,science,5,2
306,junior,non-science,5,1
307,freshman,non-science,5,4
308,freshman,science,5,4
309,freshman,science,5,1
310,senior,non-science,5,1
311,freshman,non-science,5,3
312,sophomore,non-science,5,3
313,freshman,non-science,5,4
314,junior,non-science,5,5
315,sophomore,non-science,5,5
316,freshman,science,5,4
317,freshman,non-science,5,4
318,junior,non-science,5,3
319,freshman,non-science,5,5
320,freshman,non-science,5,3
321,freshman,non-science,5,4
322,freshman,science,5,4
323,freshman,non-science,5,3
324,freshman,science,5,4
325,freshman,non-science,5,3
326,freshman,science,5,5
327,freshman,science,5,4
328,freshman,non-science,5,3
329,sophomore,non-science,5,4
330,freshman,science,5,3
331,freshman,science,5,4
332,sophomore,non-science,5,3
333,freshman,non-science,5,4
334,freshman,science,5,5
335,sophomore,science,5,3
336,freshman,science,5,3
337,sophomore,science,5,5
338,freshman,non-science,5,5
339,freshman,science,5,5
340,freshman,science,5,4
341,sophomore,science,5,5
342,freshman,non-science,5,3
343,freshman,science,5,5
344,sophomore,non-science,5,4
345,freshman,science,5,5
346,freshman,science,5,4
347,freshman,science,5,4
348,freshman,science,5,2
349,sophomore,science,5,3
350,freshman,non-science,5,3
351,freshman,non-science,5,5
352,junior,non-science,5,5
353,freshman,science,5,3
354,freshman,science,5,3
355,freshman,science,5,3
356,sophomore,non-science,5,3
357,sophomore,science,5,3
358,junior,science,5,4
359,junior,science,5,4
360,junior,non-science,5,3
361,sophomore,science,5,2
362,sophomore,non-science,5,1
363,freshman,science,5,4
364,junior,science,5,2
365,junior,non-science,5,4
366,senior,non-science,5,4
367,sophomore,non-science,5,3
368,junior,non-science,5,2
369,junior,science,5,4
370,senior,science,5,4
371,junior,science,5,3
372,graduate,non-science,5,4
373,sophomore,science,5,3
374,junior,science,5,4
375,sophomore,non-science,5,4
376,sophomore,science,5,4
377,freshman,non-science,5,2
378,sophomore,non-science,5,4
379,sophomore,science,5,5
380,freshman,non-science,5,4
381,freshman,science,5,5
382,freshman,non-science,5,3
383,sophomore,non-science,5,5
384,sophomore,non-science,5,4
385,sophomore,non-science,5,4
386,junior,non-science,5,3
387,graduate,non-science,5,5
388,sophomore,science,5,3
389,senior,non-science,5,3
390,sophomore,non-science,5,2
391,senior,science,5,5
392,junior,science,5,5
393,junior,science,5,5
394,senior,non-science,5,4
395,junior,science,5,5
396,junior,science,5,5
397,junior,non-science,5,3
398,freshman,science,5,5
399,sophomore,non-science,5,5
400,senior,science,5,5
401,freshman,science,5,5
402,graduate,science,5,4
403,senior,science,5,3
404,senior,science,5,4
405,senior,science,5,5
406,senior,science,5,4
407,senior,science,5,4
408,graduate,non-science,5,4
409,senior,non-science,5,3
410,senior,science,5,5
411,graduate,non-science,5,4
412,graduate,science,5,5
413,graduate,science,5,5
414,junior,science,5,5
415,sophomore,science,5,4
416,freshman,science,5,1
417,sophomore,non-science,5,1
418,freshman,science,5,4
419,senior,science,5,4
420,sophomore,science,5,5
421,senior,science,5,4
422,freshman,science,5,3
423,graduate,non-science,5,5
424,freshman,science,5,4
425,sophomore,non-science,5,5
426,freshman,science,5,5
427,junior,science,5,3
428,junior,science,5,2
429,junior,science,5,4
430,junior,non-science,5,4
431,freshman,science,5,4
432,freshman,science,5,5
433,junior,science,5,2
434,junior,science,5,5
435,junior,science,5,3
436,freshman,non-science,5,3
437,sophomore,science,5,4
438,junior,non-science,5,5
439,freshman,science,5,5
440,freshman,non-science,5,4
441,freshman,non-science,5,4
442,junior,science,5,5
443,junior,non-science,5,5
444,junior,non-science,5,1
445,freshman,non-science,5,5
446,junior,science,5,5
447,senior,science,5,5
448,junior,non-science,5,3
449,junior,non-science,5,5
450,senior,non-science,5,5
451,junior,science,5,5
452,graduate,science,5,4
453,junior,non-science,5,4
454,senior,non-science,5,5
455,junior,science,5,2
456,sophomore,science,5,4
457,junior,non-science,5,4
458,junior,science,5,4
459,senior,science,5,4
460,junior,non-science,5,5
461,junior,science,5,3
462,junior,non-science,5,3
463,sophomore,science,5,3
464,sophomore,non-science,5,5
465,senior,non-science,5,4
466,senior,non-science,5,3
467,junior,science,5,4
468,sophomore,science,5,5
469,senior,science,5,4
470,junior,science,5,4
471,junior,science,5,3
472,sophomore,science,5,3
473,junior,science,5,2
474,junior,science,5,5
475,senior,non-science,5,3
476,graduate,science,5,4
477,graduate,science,5,4
478,graduate,science,5,2
479,graduate,science,5,4
480,graduate,science,5,2
481,graduate,science,5,5
482,graduate,science,5,4
483,graduate,science,5,4
484,graduate,science,5,5
485,graduate,science,5,4
486,junior,science,5,5
487,junior,science,5,4
488,junior,science,5,4
489,junior,science,5,4
490,junior,science,5,4
491,junior,science,5,5
492,junior,science,5,5
493,freshman,science,5,3
494,sophomore,science,5,4
495,senior,non-science,5,5
496,senior,non-science,5,4
497,junior,non-science,5,5
498,junior,non-science,5,4
499,senior,science,5,3
500,junior,science,5,3
501,junior,non-science,5,2
502,senior,non-science,5,4
503,senior,science,5,5
504,senior,science,5,5
505,senior,science,5,4
506,senior,non-science,5,5
507,senior,science,5,5
508,sophomore,non-science,5,4
509,junior,non-science,5,3
510,sophomore,non-science,5,4
511,junior,non-science,5,3
512,sophomore,science,5,4
513,junior,non-science,5,4
514,sophomore,non-science,5,4
515,junior,non-science,5,5
516,sophomore,non-science,5,5
517,sophomore,science,5,3
518,sophomore,non-science,5,5
519,junior,science,5,4
520,sophomore,non-science,5,4
521,senior,non-science,5,4
522,sophomore,science,5,3
523,sophomore,science,5,5
524,junior,science,5,5
525,sophomore,science,5,5
526,sophomore,non-science,5,4
527,freshman,science,5,3
528,sophomore,non-science,5,3
529,sophomore,non-science,5,3
530,sophomore,science,5,4
531,sophomore,science,5,5
532,sophomore,science,5,4
533,junior,non-science,5,3
534,senior,non-science,5,4
535,junior,science,5,5
536,sophomore,non-science,5,4
537,sophomore,non-science,5,5
538,junior,non-science,5,3
539,sophomore,non-science,5,5
540,junior,non-science,5,3
541,sophomore,science,5,4
542,sophomore,non-science,5,2
543,sophomore,science,5,4
544,senior,non-science,5,3
545,sophomore,science,5,4
546,sophomore,science,5,5
